date,open_sandp_500,high_sandp_500,low_sandp_500,close_sandp_500,volume_sandp_500,value_fed_rate,open_gold_price,high_gold_price,low_gold_price,close_gold_price,volume_gold_price,value_oil_price,open_dow_jone,high_dow_jone,low_dow_jone,close_dow_jone,volume_dow_jone
2012-03-05,1369.59,1369.59,1359.13,1364.33,3.42948E9,0.11,1708.7,1708.7,1666.0,1671.4,176.0,0.11,12977.34,12977.34,12883.91,12962.81,1.0863E8
2012-03-06,1363.63,1363.63,1340.03,1343.36,4.19106E9,0.11,1676.0,1684.0,1673.1,1683.3,39.0,0.11,12958.65,12958.73,12734.86,12759.15,1.4233E8
2012-03-07,1343.39,1354.85,1343.39,1352.63,3.58038E9,0.11,1686.4,1702.4,1686.4,1698.1,301.0,0.11,12756.12,12857.73,12751.51,12837.33,1.7511E8
2012-03-08,1352.65,1368.72,1352.65,1365.91,3.54306E9,0.11,1698.8,1710.9,1680.7,1710.9,73.0,0.11,12835.53,12937.19,12835.53,12907.94,1.0353E8
2012-03-09,1365.97,1374.76,1365.97,1370.87,3.63947E9,0.12,1708.1,1708.1,1694.9,1699.2,98.0,0.12,12908.62,12968.79,12906.43,12922.02,1.0324E8
2012-03-12,1370.78,1373.04,1366.69,1371.09,3.08187E9,0.12,1698.4,1698.4,1685.1,1693.7,47.0,0.12,12920.58,12976.36,12919.98,12959.71,1.0E8
2012-03-13,1371.92,1396.13,1371.92,1395.95,4.38647E9,0.12,1676.9,1681.0,1637.4,1642.5,201.0,0.12,12953.2,13180.4,12953.13,13177.68,1.6313E8
2012-03-14,1395.95,1399.42,1389.97,1394.28,4.50228E9,0.13,1646.3,1660.2,1640.0,1659.1,405.0,0.13,13177.15,13221.27,13166.25,13194.1,1.6361E8
2012-03-15,1394.17,1402.63,1392.78,1402.6,4.27165E9,0.14,1660.0,1661.4,1641.3,1655.5,317.0,0.14,13192.97,13253.51,13170.19,13252.76,1.6165E8
2012-03-16,1402.55,1405.88,1401.47,1404.17,5.16395E9,0.15,1661.2,1668.0,1652.1,1666.9,462.0,0.15,13253.51,13289.08,13231.45,13232.62,3.9262E8
2012-03-19,1404.17,1414.0,1402.43,1409.75,3.93257E9,0.15,1648.1,1652.3,1642.0,1646.7,250.0,0.15,13231.94,13269.71,13208.63,13239.13,1.4712E8
2012-03-20,1409.59,1409.59,1397.68,1405.52,3.69528E9,0.15,1657.8,1660.0,1646.1,1650.0,546.0,0.15,13238.45,13238.45,13123.38,13170.19,1.3166E8
2012-03-21,1405.52,1407.75,1400.64,1402.89,3.57359E9,0.15,1648.0,1649.4,1633.8,1642.3,321.0,0.15,13170.79,13190.02,13112.93,13124.62,1.2486E8
2012-03-22,1402.89,1402.89,1388.73,1392.78,3.74059E9,0.14,1652.5,1665.1,1646.3,1662.3,76.0,0.14,13124.4,13124.47,13017.42,13046.14,1.2206E8
2012-03-23,1392.78,1399.18,1386.87,1397.11,3.47295E9,0.14,1665.0,1692.9,1657.8,1685.5,84.0,0.14,13045.99,13099.91,13002.77,13080.73,1.2993E8
2012-03-26,1397.11,1416.58,1397.11,1416.51,3.57695E9,0.14,1687.8,1690.8,1684.4,1684.8,100.0,0.14,13082.62,13243.86,13082.39,13241.63,1.2208E8
2012-03-27,1416.55,1419.15,1411.95,1412.52,3.51364E9,0.14,1670.1,1670.1,1657.9,1657.9,193107.0,0.14,13242.09,13264.98,13194.33,13197.73,1.2928E8
2012-03-28,1412.52,1413.65,1397.2,1405.54,3.8928E9,0.13,1661.8,1664.5,1644.3,1652.2,47342.0,0.13,13195.39,13212.64,13069.26,13126.21,1.4154E8
2012-03-29,1405.39,1405.39,1391.56,1403.28,3.832E9,0.13,1660.6,1670.0,1659.0,1669.3,9825.0,0.13,13125.99,13151.57,13032.67,13145.82,1.3625E8
2012-03-30,1403.31,1410.89,1401.42,1408.47,3.67689E9,0.09,1670.4,1682.8,1662.0,1677.5,2531.0,0.09,13147.94,13224.49,13147.78,13212.04,1.7119E8
2012-04-02,1408.47,1422.38,1404.46,1419.04,3.57201E9,0.15,1677.6,1679.5,1638.7,1670.0,1165.0,0.15,13211.36,13297.11,13153.69,13264.49,1.0879E8
2012-04-03,1418.98,1419.0,1404.62,1413.38,3.82209E9,0.15,1646.5,1647.0,1612.3,1612.3,1122.0,0.15,13258.96,13265.36,13131.21,13199.55,1.2398E8
2012-04-04,1413.09,1413.09,1394.09,1398.96,3.93829E9,0.15,1620.8,1633.2,1620.4,1628.5,289.0,0.15,13198.19,13198.19,13020.86,13074.75,1.25E8
2012-04-05,1398.79,1401.6,1392.92,1398.08,3.30374E9,0.15,1645.3,1646.4,1636.5,1642.5,158.0,0.15,13067.18,13088.11,13012.46,13060.14,1.0953E8
2012-04-09,1397.45,1397.45,1378.24,1382.2,3.46898E9,0.16,1649.0,1661.7,1636.2,1659.5,350.0,0.16,13057.57,13057.72,12903.78,12929.59,1.0558E8
2012-04-10,1382.18,1383.01,1357.38,1358.59,4.63173E9,0.15,1654.8,1659.7,1654.7,1659.0,426.0,0.15,12929.44,12929.59,12710.56,12715.93,1.5929E8
2012-04-11,1358.98,1374.71,1358.98,1368.71,3.74304E9,0.16,1660.0,1680.1,1650.0,1679.5,1309.0,0.16,12716.92,12844.82,12716.92,12805.39,1.2521E8
2012-04-12,1368.77,1388.13,1368.77,1387.57,3.61828E9,0.15,1673.3,1674.8,1650.0,1659.1,220.0,0.15,12806.45,12986.96,12806.3,12986.58,1.1978E8
2012-04-13,1387.61,1387.61,1369.85,1370.26,3.63116E9,0.15,1650.8,1656.8,1641.2,1648.7,717.0,0.15,12986.2,12986.35,12845.28,12849.59,1.4099E8
2012-04-16,1370.27,1379.66,1365.38,1369.57,3.57478E9,0.15,1652.0,1652.9,1637.0,1650.3,69.0,0.15,12850.88,12986.77,12850.8,12921.41,1.2099E8
2012-04-17,1369.57,1392.76,1369.57,1390.78,3.4562E9,0.16,1653.2,1653.3,1638.1,1638.8,273.0,0.16,12921.79,13131.36,12921.79,13115.54,1.1532E8
2012-04-18,1390.78,1390.78,1383.29,1385.14,3.46314E9,0.15,1642.1,1653.1,1632.0,1640.6,77.0,0.15,13114.56,13114.56,13027.49,13032.75,1.1352E8
2012-04-19,1385.08,1390.46,1370.3,1376.92,4.18002E9,0.13,1641.7,1645.6,1640.9,1642.1,54.0,0.13,13028.73,13080.2,12896.82,12964.1,1.3981E8
2012-04-20,1376.96,1387.4,1376.96,1378.53,3.83332E9,0.12,1642.4,1642.4,1625.1,1631.9,226.0,0.12,12964.48,13082.54,12964.25,13029.26,2.1208E8
2012-04-23,1378.53,1378.53,1358.79,1366.94,3.65486E9,0.13,1634.4,1648.6,1634.4,1643.0,123.0,0.13,13028.2,13028.2,12845.58,12927.17,1.3937E8
2012-04-24,1366.97,1375.57,1366.82,1371.97,3.6171E9,0.14,1641.3,1643.8,1626.9,1641.4,82.0,0.14,12927.77,13050.3,12926.49,13001.56,1.3411E8
2012-04-25,1372.11,1391.37,1372.11,1390.69,3.99843E9,0.15,1658.3,1659.6,1658.3,1659.6,280.0,0.15,12997.69,13105.7,12993.6,13090.72,1.3526E8
2012-04-26,1390.64,1402.09,1387.28,1399.98,4.0347E9,0.14,1654.5,1666.9,1654.0,1664.0,236.0,0.14,13090.11,13227.82,13075.96,13204.62,1.0757E8
2012-04-27,1400.19,1406.64,1397.31,1403.36,3.64583E9,0.13,1663.0,1665.7,1653.0,1663.4,36.0,0.13,13204.7,13266.68,13192.21,13228.31,1.1085E8
2012-04-30,1403.26,1403.26,1394.0,1397.91,3.57401E9,0.16,1665.0,1670.5,1661.7,1661.7,25.0,0.16,13228.31,13228.76,13176.01,13213.63,1.2787E8
2012-05-01,1397.86,1415.32,1395.73,1405.82,3.80795E9,0.16,1659.2,1659.2,1648.3,1653.4,50.0,0.16,13214.16,13338.66,13174.65,13279.32,1.234E8
2012-05-02,1405.5,1405.5,1393.92,1402.31,3.80386E9,0.15,1651.2,1652.2,1631.3,1634.2,78.0,0.15,13278.11,13278.11,13192.21,13268.57,1.0077E8
2012-05-03,1402.32,1403.07,1388.71,1391.57,4.00491E9,0.15,1635.7,1645.6,1629.4,1644.7,68.0,0.15,13267.59,13284.09,13175.64,13206.59,1.0209E8
2012-05-04,1391.51,1391.51,1367.96,1369.1,3.97514E9,0.16,1637.9,1640.0,1632.6,1638.6,21.0,0.16,13204.62,13205.0,13022.34,13038.27,1.1379E8
2012-05-07,1368.79,1373.91,1363.94,1369.58,3.55939E9,0.16,1636.7,1636.7,1596.0,1604.0,154.0,0.16,13035.85,13049.09,12970.0,13008.53,1.1008E8
2012-05-08,1369.16,1369.16,1347.75,1363.72,4.26167E9,0.16,1595.3,1595.3,1586.3,1593.7,30.0,0.16,13000.73,13000.73,12810.39,12932.09,1.3862E8
2012-05-09,1363.2,1363.73,1343.13,1354.58,4.28854E9,0.15,1594.2,1595.1,1592.4,1595.1,6.0,0.15,12921.81,12921.81,12748.48,12835.06,1.4746E8
2012-05-10,1354.58,1365.88,1354.58,1357.99,3.72799E9,0.15,1586.1,1589.6,1583.6,1583.6,6.0,0.15,12831.58,12931.71,12820.3,12855.04,1.5165E8
2012-05-11,1358.11,1365.66,1348.89,1353.39,3.86907E9,0.15,1563.0,1563.1,1555.5,1560.6,5.0,0.15,12851.79,12918.01,12779.28,12820.6,1.4837E8
2012-05-14,1351.93,1351.93,1336.61,1338.35,3.68812E9,0.16,1555.4,1558.3,1542.4,1556.8,28.0,0.16,12818.49,12818.86,12661.48,12695.35,1.4319E8
2012-05-15,1338.36,1344.94,1328.41,1330.66,4.11404E9,0.16,1541.4,1541.4,1528.5,1536.2,26.0,0.16,12695.05,12758.43,12608.16,12632.0,1.5606E8
2012-05-16,1330.78,1341.78,1324.79,1324.8,4.28042E9,0.16,1546.9,1579.0,1546.9,1574.5,51.0,0.16,12617.32,12722.63,12597.34,12598.55,1.4313E8
2012-05-17,1324.82,1326.36,1304.86,1304.86,4.66428E9,0.16,1573.7,1591.6,1568.2,1591.6,26.0,0.16,12598.32,12611.42,12440.52,12442.49,1.4743E8
2012-05-18,1305.05,1312.24,1291.98,1295.22,4.51247E9,0.16,1591.9,1594.1,1588.4,1588.4,32.0,0.16,12443.02,12492.97,12336.76,12369.38,2.4072E8
2012-05-21,1295.73,1316.39,1295.73,1315.99,3.78675E9,0.16,1575.7,1578.1,1568.4,1576.3,27.0,0.16,12369.15,12508.11,12367.72,12504.48,1.4211E8
2012-05-22,1316.09,1328.49,1310.04,1316.63,4.12368E9,0.16,1538.2,1548.1,1534.4,1548.1,6.0,0.16,12505.38,12575.96,12447.33,12502.81,1.3365E8
2012-05-23,1316.02,1320.71,1296.53,1318.86,4.10833E9,0.15,1559.0,1569.4,1551.5,1557.3,23.0,0.15,12501.52,12508.3,12311.56,12496.15,1.5219E8
2012-05-24,1318.72,1324.14,1310.5,1320.68,3.93767E9,0.15,1558.2,1568.8,1557.3,1568.8,7.0,0.15,12491.91,12539.59,12419.63,12529.75,1.2681E8
2012-05-25,1320.81,1324.2,1314.23,1317.82,2.87266E9,0.15,1574.7,1582.5,1548.6,1548.6,259050.0,0.15,12530.74,12533.12,12421.53,12454.83,9.3E7
2012-05-29,1318.9,1334.93,1318.9,1332.42,3.44164E9,0.16,1553.9,1569.0,1530.4,1563.4,79887.0,0.16,12454.83,12611.61,12454.6,12580.69,1.0751E8
2012-05-30,1331.25,1331.25,1310.76,1313.32,3.53429E9,0.16,1562.7,1572.6,1551.8,1562.6,5901.0,0.16,12579.02,12579.1,12396.4,12419.86,1.2283E8
2012-05-31,1313.09,1319.74,1298.9,1310.33,4.55762E9,0.16,1560.0,1630.0,1545.5,1620.5,2820.0,0.16,12414.41,12489.87,12316.48,12393.45,2.0514E8
2012-06-01,1309.87,1309.87,1277.25,1278.04,4.66935E9,0.16,1623.0,1627.9,1609.0,1612.2,2134.0,0.16,12391.56,12391.63,12107.48,12118.57,1.6294E8
2012-06-04,1278.29,1282.55,1266.74,1278.18,4.01196E9,0.17,1619.3,1622.7,1612.9,1615.2,604.0,0.17,12119.85,12143.69,12035.09,12101.46,1.2644E8
2012-06-05,1277.82,1287.62,1274.16,1285.5,3.40323E9,0.17,1619.7,1639.7,1616.5,1632.8,419.0,0.17,12101.08,12147.55,12072.17,12127.95,1.0897E8
2012-06-06,1285.61,1315.13,1285.61,1315.13,4.26836E9,0.16,1622.6,1627.2,1581.9,1586.6,1200.0,0.16,12125.0,12414.79,12125.0,12414.79,1.4011E8
2012-06-07,1316.15,1329.05,1312.68,1314.99,4.25814E9,0.16,1589.9,1593.9,1566.5,1590.1,157.0,0.16,12416.53,12555.26,12416.53,12460.96,1.3115E8
2012-06-08,1314.99,1325.81,1307.77,1325.66,3.49719E9,0.17,1608.0,1608.0,1583.0,1595.5,129.0,0.17,12460.81,12554.2,12398.44,12554.2,1.1181E8
2012-06-11,1325.72,1335.52,1307.73,1308.93,3.53753E9,0.17,1594.1,1612.8,1588.5,1612.7,523.0,0.17,12553.81,12650.47,12398.48,12411.23,1.2106E8
2012-06-12,1309.4,1324.31,1306.62,1324.18,3.44292E9,0.16,1608.2,1622.4,1608.2,1618.1,655.0,0.16,12412.07,12577.02,12411.91,12573.8,1.1136E8
2012-06-13,1324.02,1327.28,1310.51,1314.88,3.50651E9,0.17,1621.2,1626.4,1610.1,1618.4,493.0,0.17,12566.38,12598.25,12453.69,12496.38,1.2578E8
2012-06-14,1314.88,1333.68,1314.14,1329.1,3.68772E9,0.17,1624.3,1630.0,1621.5,1627.0,1015.0,0.17,12497.89,12698.68,12497.66,12651.91,1.2864E8
2012-06-15,1329.19,1343.32,1329.19,1342.84,4.40157E9,0.18,1622.6,1627.6,1615.0,1625.7,246.0,0.18,12652.21,12774.7,12651.38,12767.17,2.8429E8
2012-06-18,1342.42,1348.22,1334.46,1344.78,3.25943E9,0.17,1629.8,1630.7,1622.0,1622.2,32.0,0.17,12767.02,12781.93,12696.18,12741.82,1.1128E8
2012-06-19,1344.83,1363.46,1344.83,1357.98,3.81535E9,0.17,1618.3,1618.3,1601.3,1614.8,140.0,0.17,12744.62,12898.94,12744.47,12837.33,1.2518E8
2012-06-20,1358.04,1361.57,1346.45,1355.69,3.6957E9,0.16,1603.2,1603.3,1564.5,1564.5,29.0,0.16,12837.1,12877.18,12744.92,12824.39,1.1911E8
2012-06-21,1355.43,1358.27,1324.41,1325.51,4.09447E9,0.17,1565.5,1568.4,1560.0,1566.0,16.0,0.17,12823.1,12857.39,12561.46,12573.57,1.4675E8
2012-06-22,1325.92,1337.82,1325.92,1335.02,5.27149E9,0.17,1574.9,1587.5,1571.0,1587.5,32.0,0.17,12574.82,12674.08,12574.67,12640.78,2.0999E8
2012-06-25,1334.9,1334.9,1309.27,1313.72,3.50182E9,0.17,1583.5,1583.5,1567.7,1574.0,104.0,0.17,12639.8,12639.87,12458.01,12502.66,1.3409E8
2012-06-26,1314.09,1324.24,1310.3,1319.99,3.41294E9,0.16,1567.0,1577.5,1563.0,1577.5,220.0,0.16,12503.57,12576.41,12452.03,12534.67,1.0927E8
2012-06-27,1320.71,1334.4,1320.71,1331.85,3.28691E9,0.15,1573.7,1573.7,1548.4,1549.7,133.0,0.15,12532.93,12646.87,12532.71,12627.01,9.795E7
2012-06-28,1331.52,1331.52,1313.29,1329.04,3.96937E9,0.15,1562.6,1603.5,1561.9,1603.5,61.0,0.15,12626.25,12626.25,12450.17,12602.26,1.2587E8
2012-06-29,1330.12,1362.17,1330.12,1362.16,4.59048E9,0.09,1597.1,1598.3,1589.7,1597.2,35.0,0.09,12604.6,12880.39,12604.53,12880.09,1.9163E8
2012-07-02,1362.33,1366.35,1355.7,1365.51,3.30165E9,0.18,1603.8,1624.0,1603.8,1621.3,44.0,0.18,12879.71,12902.12,12795.48,12871.39,1.0964E8
2012-07-03,1365.75,1374.81,1363.53,1374.02,2.11639E9,0.17,1618.5,1619.2,1598.0,1608.9,27.0,0.17,12868.06,12946.2,12845.28,12943.66,6.385E7
2012-07-05,1373.72,1373.85,1363.02,1367.58,3.04152E9,0.17,1592.3,1593.8,1578.4,1578.4,15.0,0.17,12941.85,12961.3,12852.24,12896.67,9.78E7
2012-07-06,1367.09,1367.09,1348.03,1354.68,2.74514E9,0.17,1582.1,1588.6,1580.9,1588.6,5.0,0.17,12889.4,12889.4,12702.99,12772.47,9.676E7
2012-07-09,1354.66,1354.87,1346.65,1352.46,2.90486E9,0.17,1599.2,1599.8,1567.6,1579.3,12.0,0.17,12772.02,12772.02,12686.57,12736.29,1.0015E8
2012-07-10,1352.96,1361.54,1336.27,1341.47,3.4706E9,0.17,1577.4,1579.5,1575.2,1575.2,12.0,0.17,12733.87,12830.29,12606.91,12653.12,1.1476E8
2012-07-11,1341.4,1345.0,1333.25,1341.45,3.42629E9,0.17,1569.3,1574.7,1557.2,1564.9,44.0,0.17,12653.04,12661.97,12534.33,12604.53,1.2842E8
2012-07-12,1341.29,1341.29,1325.41,1334.76,3.65444E9,0.18,1567.8,1594.1,1567.8,1591.6,26.0,0.18,12602.71,12630.64,12492.25,12573.27,1.4276E8
2012-07-13,1334.81,1357.7,1334.81,1356.78,3.21293E9,0.19,1586.2,1591.2,1585.8,1591.2,7.0,0.19,12573.73,12784.73,12573.04,12777.09,1.2108E8
2012-07-16,1356.5,1357.26,1348.51,1353.64,2.86272E9,0.18,1596.0,1596.0,1576.3,1589.1,27.0,0.18,12776.33,12779.58,12690.05,12727.21,9.35E7
2012-07-17,1353.68,1365.36,1345.07,1363.67,3.56668E9,0.17,1581.2,1583.7,1569.9,1570.4,30.0,0.17,12728.73,12829.23,12645.1,12805.54,1.1962E8
2012-07-18,1363.58,1375.26,1358.96,1372.78,3.64263E9,0.16,1580.0,1586.9,1578.4,1580.1,60.0,0.16,12796.98,12921.94,12754.61,12908.7,1.3007E8
2012-07-19,1373.01,1380.39,1371.21,1376.51,4.04336E9,0.13,1583.9,1584.4,1576.1,1582.5,5.0,0.13,12909.61,12977.57,12889.93,12943.36,1.3948E8
2012-07-20,1376.51,1376.51,1362.19,1362.66,3.92502E9,0.13,1571.7,1577.1,1569.8,1577.1,4.0,0.13,12942.68,12942.83,12810.35,12822.57,2.1077E8
2012-07-23,1362.34,1362.34,1337.56,1350.52,3.71718E9,0.14,1574.0,1581.9,1574.0,1576.0,9.0,0.14,12820.45,12820.45,12583.41,12721.46,1.3776E8
2012-07-24,1350.52,1351.53,1329.24,1338.31,3.89129E9,0.15,1583.7,1608.0,1583.3,1608.0,12.0,0.15,12720.93,12730.09,12521.84,12617.32,1.3153E8
2012-07-25,1338.35,1343.98,1331.5,1337.89,3.71917E9,0.15,1614.9,1615.0,1614.1,1615.0,7.0,0.15,12617.77,12732.77,12617.62,12676.05,1.2732E8
2012-07-26,1338.17,1363.13,1338.17,1360.02,4.4293E9,0.14,1613.4,1617.9,1613.4,1617.9,197976.0,0.14,12680.59,12931.22,12680.59,12887.93,1.3362E8
2012-07-27,1360.05,1389.19,1360.05,1385.97,4.39901E9,0.14,1622.9,1625.8,1613.1,1619.7,52890.0,0.14,12888.91,13117.74,12888.53,13075.66,1.6151E8
2012-07-30,1385.94,1391.74,1381.37,1385.3,3.21206E9,0.14,1621.1,1627.5,1610.0,1610.5,6281.0,0.14,13075.35,13128.64,13042.85,13073.01,9.173E7
2012-07-31,1385.27,1387.16,1379.17,1379.32,3.82157E9,0.13,1613.4,1617.2,1592.0,1603.7,3530.0,0.13,13071.72,13082.66,13006.48,13008.68,1.2598E8
2012-08-01,1379.32,1385.03,1373.35,1375.32,4.44092E9,0.14,1600.0,1615.0,1583.1,1587.4,933.0,0.14,13007.47,13074.83,12951.16,12976.13,1.3278E8
2012-08-02,1375.13,1375.13,1354.65,1365.0,4.19374E9,0.14,1589.3,1606.0,1585.1,1606.0,676.0,0.14,12969.7,12969.85,12778.9,12878.88,1.1277E8
2012-08-03,1365.45,1394.16,1365.45,1390.99,3.75117E9,0.14,1604.7,1614.1,1603.2,1612.9,662.0,0.14,12884.82,13133.18,12884.82,13096.17,1.1239E8
2012-08-06,1391.04,1399.63,1391.04,1394.23,3.12205E9,0.14,1610.8,1615.7,1609.3,1609.7,449.0,0.14,13099.88,13187.28,13099.72,13117.51,8.427E7
2012-08-07,1394.46,1407.14,1394.46,1401.35,3.68249E9,0.13,1610.2,1614.8,1603.0,1612.9,341.0,0.13,13118.65,13215.97,13118.42,13168.6,9.524E7
2012-08-08,1401.23,1404.14,1396.13,1402.22,3.22179E9,0.13,1612.8,1617.2,1610.1,1617.1,433.0,0.13,13158.1,13202.65,13115.24,13175.64,8.491E7
2012-08-09,1402.26,1405.95,1398.8,1402.8,3.11961E9,0.13,1615.8,1624.1,1605.0,1619.7,1219.0,0.13,13174.73,13200.23,13125.09,13165.19,8.435E7
2012-08-10,1402.58,1405.98,1395.62,1405.87,2.76798E9,0.13,1622.0,1623.7,1607.3,1609.6,402.0,0.13,13163.15,13208.22,13094.96,13207.95,8.664E7
2012-08-13,1405.87,1405.87,1397.32,1404.11,2.49999E9,0.13,1612.8,1615.6,1591.2,1599.4,910.0,0.13,13204.93,13205.01,13112.94,13169.43,6.755E7
2012-08-14,1404.36,1410.03,1400.6,1403.93,2.9309E9,0.13,1593.8,1604.6,1592.0,1603.7,280.0,0.13,13168.11,13223.01,13142.1,13172.14,8.443E7
2012-08-15,1403.89,1407.73,1401.83,1405.53,2.65575E9,0.13,1600.2,1616.1,1600.2,1616.1,199.0,0.13,13157.47,13192.89,13138.23,13164.78,7.713E7
2012-08-16,1405.57,1417.44,1404.15,1415.51,3.1141E9,0.13,1617.8,1617.8,1611.4,1616.3,249.0,0.13,13163.24,13269.35,13145.85,13250.11,1.1458E8
2012-08-17,1415.84,1418.71,1414.67,1418.16,2.92299E9,0.13,1614.0,1621.4,1611.6,1620.1,68.0,0.13,13251.2,13281.32,13244.85,13275.2,1.3855E8
2012-08-20,1417.85,1418.13,1412.12,1418.13,2.76632E9,0.13,1620.0,1639.9,1620.0,1639.9,258.0,0.13,13274.58,13276.15,13230.06,13271.64,8.759E7
2012-08-21,1418.13,1426.68,1410.86,1413.17,3.28295E9,0.13,1638.4,1653.1,1635.0,1637.4,37.0,0.13,13272.1,13330.76,13186.6,13203.58,1.1706E8
2012-08-22,1413.09,1416.12,1406.78,1413.49,3.06269E9,0.13,1659.9,1672.7,1658.0,1669.6,141.0,0.13,13198.31,13205.06,13120.34,13172.76,1.1122E8
2012-08-23,1413.49,1413.49,1400.5,1402.08,3.00824E9,0.13,1665.8,1669.8,1662.2,1669.8,24.0,0.13,13171.37,13171.37,13046.46,13057.46,1.088E8
2012-08-24,1401.99,1413.46,1398.04,1411.13,2.59879E9,0.13,1674.9,1674.9,1663.9,1672.4,42.0,0.13,13052.82,13175.51,13027.2,13157.97,8.803E7
2012-08-27,1411.13,1416.17,1409.11,1410.44,2.4725E9,0.13,1659.9,1671.0,1659.2,1666.5,51.0,0.13,13157.74,13176.17,13115.46,13124.67,9.607E7
2012-08-28,1410.44,1413.63,1405.59,1409.3,2.62909E9,0.13,1667.2,1667.3,1659.8,1659.8,403.0,0.13,13122.74,13147.32,13081.12,13102.99,8.163E7
2012-08-29,1409.32,1413.95,1406.57,1410.49,2.57122E9,0.13,1655.4,1662.0,1650.7,1653.5,418.0,0.13,13103.46,13144.81,13081.27,13107.48,9.153E7
2012-08-30,1410.08,1410.08,1397.01,1399.48,2.53028E9,0.14,1658.6,1690.0,1646.2,1684.6,58.0,0.14,13101.29,13101.37,12978.91,13000.71,8.998E7
2012-08-31,1400.07,1413.09,1398.96,1406.58,2.93825E9,0.13,1689.1,1698.0,1687.7,1692.9,43.0,0.13,13002.72,13151.87,13002.64,13090.84,1.1978E8
2012-09-04,1406.54,1409.31,1396.56,1404.94,3.20031E9,0.14,1690.4,1693.3,1690.4,1690.8,82.0,0.14,13092.15,13092.39,12977.09,13035.94,1.0392E8
2012-09-05,1404.94,1408.81,1401.25,1403.44,3.38911E9,0.16,1696.4,1712.4,1696.4,1702.6,39.0,0.16,13036.09,13095.91,13018.74,13047.48,9.255E7
2012-09-06,1403.74,1432.12,1403.74,1432.12,3.95287E9,0.16,1696.7,1738.2,1696.7,1737.5,109.0,0.16,13045.23,13294.13,13045.08,13292.0,1.2865E8
2012-09-07,1432.12,1437.92,1431.45,1437.92,3.71762E9,0.15,1733.1,1733.5,1727.2,1728.7,14.0,0.15,13289.53,13320.27,13266.22,13306.64,1.4221E8
2012-09-10,1437.92,1438.74,1428.98,1429.08,3.22367E9,0.15,1736.0,1736.0,1731.8,1731.8,2.0,0.15,13308.56,13324.1,13251.39,13254.29,1.2381E8
2012-09-11,1429.13,1437.76,1429.13,1433.56,3.50963E9,0.15,1742.2,1742.3,1730.5,1730.6,15.0,0.15,13254.6,13354.34,13253.21,13323.36,1.0492E8
2012-09-12,1433.56,1439.15,1432.99,1436.56,3.6412E9,0.15,1728.7,1769.1,1728.7,1769.1,33.0,0.15,13321.62,13373.62,13317.52,13333.35,1.1152E8
2012-09-13,1436.56,1463.76,1435.34,1459.99,4.60655E9,0.15,1771.0,1774.5,1766.0,1769.8,25.0,0.15,13329.71,13573.33,13325.11,13539.86,1.5177E8
2012-09-14,1460.07,1474.51,1460.07,1465.77,5.04199E9,0.16,1774.8,1774.8,1753.8,1767.7,54.0,0.16,13540.4,13653.24,13533.94,13593.37,1.8516E8
2012-09-17,1465.42,1465.63,1457.55,1461.19,3.48243E9,0.16,1766.3,1768.4,1766.3,1768.4,13.0,0.16,13588.57,13593.15,13526.67,13553.1,1.2802E8
2012-09-18,1461.19,1461.47,1456.13,1459.32,3.37739E9,0.16,1776.0,1778.5,1768.0,1769.0,27.0,0.16,13552.33,13582.12,13517.81,13564.64,1.2072E8
2012-09-19,1459.5,1465.15,1457.88,1461.05,3.45136E9,0.15,1769.1,1771.3,1760.6,1767.7,17.0,0.15,13565.41,13626.48,13556.74,13577.96,1.1621E8
2012-09-20,1461.05,1461.23,1449.98,1460.26,3.38252E9,0.16,1785.3,1785.3,1772.3,1775.5,10.0,0.16,13575.17,13599.02,13503.0,13596.93,1.1791E8
2012-09-21,1460.34,1467.07,1459.51,1460.15,4.83387E9,0.15,1762.1,1762.1,1762.1,1762.1,4.0,0.15,13597.24,13647.1,13571.53,13579.47,4.2961E8
2012-09-24,1459.76,1460.72,1452.06,1456.89,3.00892E9,0.16,1772.6,1772.7,1763.8,1763.8,5.0,0.16,13577.85,13601.9,13521.68,13558.92,1.2037E8
2012-09-25,1456.94,1463.24,1441.59,1441.59,3.7399E9,0.15,1762.8,1764.2,1743.0,1750.6,15237.0,0.15,13559.92,13620.21,13457.25,13457.55,1.3863E8
2012-09-26,1441.6,1441.6,1430.53,1433.32,3.56538E9,0.15,1752.6,1780.2,1750.7,1777.6,6989.0,0.15,13458.63,13480.37,13406.91,13413.51,1.2435E8
2012-09-27,1433.36,1450.2,1433.36,1447.15,3.15033E9,0.14,1776.8,1782.2,1767.5,1771.1,2839.0,0.14,13413.47,13522.83,13413.47,13485.97,1.1399E8
2012-09-28,1447.13,1447.13,1435.6,1440.67,3.50923E9,0.09,1766.0,1791.0,1763.3,1780.5,816.0,0.09,13485.89,13487.66,13367.27,13437.13,1.4695E8
2012-10-01,1440.9,1457.14,1440.9,1444.49,3.50508E9,0.15,1777.9,1779.3,1772.7,1772.7,94.0,0.15,13437.66,13598.25,13437.66,13515.11,1.0612E8
2012-10-02,1444.99,1451.52,1439.01,1445.75,3.32179E9,0.16,1772.2,1779.9,1771.9,1777.3,134.0,0.16,13515.3,13567.06,13424.92,13482.36,9.073E7
2012-10-03,1446.05,1454.3,1441.99,1450.99,3.53164E9,0.16,1783.5,1794.8,1783.5,1794.1,199.0,0.16,13479.21,13536.27,13439.12,13494.61,1.0389E8
